experiment,scope,extra_docs,trial,query_mode,relevance,probe_node_id,probe_doc_id,pool_docs,pool_chunks,query_preview,mrr,first_relevant_rank,recall_at_1,recall_at_5,recall_at_10
corpus_decay,IAEA_only,0,0,first_sentence,strict,019f0bc5-0c47-4eb5-a192-e80d76c14e0a,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,17128,- 2.110. Reference [11] provides more detail about the use of commercial off the shelf devices.,0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,019f0bc5-0c47-4eb5-a192-e80d76c14e0a,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,17128,- 2.110. Reference [11] provides more detail about the use of commercial off the shelf devices.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,8997822b-529e-4d36-9b05-14b7e753d383,Advanced_Surveillance_ae2b264b97,13,17128,". The cost of wireless connections is an important consideration in using this technology, although costs have improved ",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,8997822b-529e-4d36-9b05-14b7e753d383,Advanced_Surveillance_ae2b264b97,13,17128,". The cost of wireless connections is an important consideration in using this technology, although costs have improved ",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,48053318-711a-4a64-90fb-d30337a13227,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,17128,"- Acceptance testing, e.g.",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,48053318-711a-4a64-90fb-d30337a13227,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,17128,"- Acceptance testing, e.g.",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,a556c72c-2c05-435e-9c41-c5ba02e82bf2,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,17128,. These methods are now used to extend the calibration intervals of sensors and have been approved by the regulatory aut,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,a556c72c-2c05-435e-9c41-c5ba02e82bf2,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,17128,. These methods are now used to extend the calibration intervals of sensors and have been approved by the regulatory aut,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,cb292184-cccb-42c0-99b3-c0d347f6814e,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,17128,"| 295,61 | 295,60 | 0,010 | 295,61 | 296,31 | 0,70 | | PAR 24 | 2000 | 2000000 | 5-0707 | | | L1 | С",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,cb292184-cccb-42c0-99b3-c0d347f6814e,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,17128,"| 295,61 | 295,60 | 0,010 | 295,61 | 296,31 | 0,70 | | PAR 24 | 2000 | 2000000 | 5-0707 | | | L1 | С",0.3333333333333333,3.0,0.0,1.0,1.0
