experiment,scope,extra_docs,trial,query_mode,relevance,probe_node_id,probe_doc_id,pool_docs,pool_chunks,query_preview,mrr,first_relevant_rank,recall_at_1,recall_at_5,recall_at_10
corpus_decay,IAEA_only,0,0,first_sentence,strict,3f106582-3de9-4e94-9c28-389fdff782e7,Operational_Limits_and_Conditions_and_Operating__53a7e3bde1,13,10686,. ## **CONTENTS** | 1.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,3f106582-3de9-4e94-9c28-389fdff782e7,Operational_Limits_and_Conditions_and_Operating__53a7e3bde1,13,10686,. ## **CONTENTS** | 1.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,a34aa1dc-9480-4ac1-b6c3-673ef299e9d1,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,10686,| July 2000 | |,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,a34aa1dc-9480-4ac1-b6c3-673ef299e9d1,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,10686,| July 2000 | |,0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,4692946f-8896-4894-a8f2-c4ed3a73dafd,Advanced_Surveillance_ae2b264b97,13,10686,"Over the past decade, two significant advancements in this area have occurred.",0.2,5.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,4692946f-8896-4894-a8f2-c4ed3a73dafd,Advanced_Surveillance_ae2b264b97,13,10686,"Over the past decade, two significant advancements in this area have occurred.",0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,c01efe0e-46bd-448b-8de9-3fa098d0d179,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,10686,".

### 9.5. INTERFACES TO SAFETY SYSTEMS

A typical instrument channel consists of a process sensor transmitter, the pow",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,c01efe0e-46bd-448b-8de9-3fa098d0d179,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,10686,".

### 9.5. INTERFACES TO SAFETY SYSTEMS

A typical instrument channel consists of a process sensor transmitter, the pow",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,82eb7a54-8507-4587-92fd-4c396fd352ac,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,10686,".

### 1.2. PRINCIPLE OF ON-LINE CALIBRATION MONITORING

Typically, the conventional calibration of an instrument such a",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,82eb7a54-8507-4587-92fd-4c396fd352ac,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,10686,".

### 1.2. PRINCIPLE OF ON-LINE CALIBRATION MONITORING

Typically, the conventional calibration of an instrument such a",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,98e7bc28-6a62-4a6f-a6aa-c67f8e7bd212,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,10686,. [III–2]. Advanced instrumentation and control (I&C) systems have been introduced to help operators perform transient c,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,98e7bc28-6a62-4a6f-a6aa-c67f8e7bd212,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,10686,. [III–2]. Advanced instrumentation and control (I&C) systems have been introduced to help operators perform transient c,1.0,1.0,1.0,1.0,1.0
