experiment,scope,extra_docs,trial,query_mode,relevance,probe_node_id,probe_doc_id,pool_docs,pool_chunks,query_preview,mrr,first_relevant_rank,recall_at_1,recall_at_5,recall_at_10
corpus_decay,IAEA_only,0,0,first_sentence,strict,6930fa7c-21e5-4f81-9d79-a715515a0dab,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,6026,## **6.2.2. Influence from policy and general design decisions** The I&C is a support system to all other plant systems.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,6930fa7c-21e5-4f81-9d79-a715515a0dab,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,6026,## **6.2.2. Influence from policy and general design decisions** The I&C is a support system to all other plant systems.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,9d3de225-3f0d-4d03-b713-318bf7ccc01e,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,The benefits realized by the use of international standards can be summarized in terms of tangible and intangible benefi,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,9d3de225-3f0d-4d03-b713-318bf7ccc01e,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,The benefits realized by the use of international standards can be summarized in terms of tangible and intangible benefi,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,f83e782b-667c-476b-a2a0-493548841784,Advanced_Surveillance_ae2b264b97,13,6026,"#### Electrical conductivity Almost all metallic materials are electrically conductive, and measurement of the change in",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,f83e782b-667c-476b-a2a0-493548841784,Advanced_Surveillance_ae2b264b97,13,6026,"#### Electrical conductivity Almost all metallic materials are electrically conductive, and measurement of the change in",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,e2f574cd-d41e-48ea-80dd-928634ac4a85,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,6026,*The mention of names of specific companies or products (whether or not indicated as registered) does not imply any inte,0.1111111111111111,9.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,e2f574cd-d41e-48ea-80dd-928634ac4a85,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,6026,*The mention of names of specific companies or products (whether or not indicated as registered) does not imply any inte,0.1111111111111111,9.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,f9a11cca-3ea7-42a4-b110-165aec2767d6,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,6026,"- [65] ELECTRIC POWER RESEARCH INSTITUTE, Mechanical Seal Failure Prevention and Condition Monitoring, Rep.",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,f9a11cca-3ea7-42a4-b110-165aec2767d6,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,6026,"- [65] ELECTRIC POWER RESEARCH INSTITUTE, Mechanical Seal Failure Prevention and Condition Monitoring, Rep.",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,f7bf3f86-0af9-4946-bd2b-b6eebaa9dafa,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,6026,#### **3.13.2.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,f7bf3f86-0af9-4946-bd2b-b6eebaa9dafa,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,6026,#### **3.13.2.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,2d14dd80-abfb-4bf5-a9bf-33dfe4503808,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,| December 2004 | | EPRI-1003585<br>EPRI<br>113.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,2d14dd80-abfb-4bf5-a9bf-33dfe4503808,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,| December 2004 | | EPRI-1003585<br>EPRI<br>113.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,14ac036b-0aa6-426d-8320-6adb6c59fcd8,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,"For implementation, the methodology most widely used is a phased approach to changing the control room and the associate",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,14ac036b-0aa6-426d-8320-6adb6c59fcd8,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,"For implementation, the methodology most widely used is a phased approach to changing the control room and the associate",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,37940624-ed26-40d4-9e80-b684c106d906,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,6026,# 4. ROJECT SPECIFIC TESTS OF THE UNTERWESER REACTOR I&C IN THE TEST FIELD ## **4.1.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,37940624-ed26-40d4-9e80-b684c106d906,Modernization_of_I_C_in_Nuclear_Power_Plants_199_237c222c1b,13,6026,# 4. ROJECT SPECIFIC TESTS OF THE UNTERWESER REACTOR I&C IN THE TEST FIELD ## **4.1.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,b9cbf3cd-d705-4018-a9f9-e599a93ad756,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,6026,# **40.4.1. Levels** The plant operating system is split into four levels as shown in Fig.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,b9cbf3cd-d705-4018-a9f9-e599a93ad756,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,6026,# **40.4.1. Levels** The plant operating system is split into four levels as shown in Fig.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,8cd1ef53-348e-4b93-b0bb-1b4885b24328,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,"All types of radiation must be monitored at the plant: alpha, beta, gamma and neutron.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,8cd1ef53-348e-4b93-b0bb-1b4885b24328,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,"All types of radiation must be monitored at the plant: alpha, beta, gamma and neutron.",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,e1cf50ae-978e-42f9-b7d9-fae6d6b2c66e,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,6026,#### **46.5.2.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,e1cf50ae-978e-42f9-b7d9-fae6d6b2c66e,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,6026,#### **46.5.2.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,2f840cc4-c1c1-42ef-8f07-71c2bbd37488,Maintenance_Testing_Surveillance_and_Inspection__6afa4aa1fe,13,6026,"""Coordination shall be maintained between different maintenance groups (e.g.",0.14285714285714285,7.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,2f840cc4-c1c1-42ef-8f07-71c2bbd37488,Maintenance_Testing_Surveillance_and_Inspection__6afa4aa1fe,13,6026,"""Coordination shall be maintained between different maintenance groups (e.g.",0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,40d7a729-2bec-44d8-aefa-40b6a9b80a04,Advanced_Surveillance_ae2b264b97,13,6026,#### **5.6.3.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,40d7a729-2bec-44d8-aefa-40b6a9b80a04,Advanced_Surveillance_ae2b264b97,13,6026,#### **5.6.3.,0.25,4.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,40b444d2-6996-4dd4-a108-7aae76defc40,Advanced_Surveillance_ae2b264b97,13,6026,"#### 5.5. MOTIVATION FOR DEVELOPMENT OF THE OLM SYSTEMS When the first few generations of NPPs were built, computer tech",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,40b444d2-6996-4dd4-a108-7aae76defc40,Advanced_Surveillance_ae2b264b97,13,6026,"#### 5.5. MOTIVATION FOR DEVELOPMENT OF THE OLM SYSTEMS When the first few generations of NPPs were built, computer tech",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,1959dc62-5b29-41b1-8f29-6e727951f845,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,This new kind of interface brings a paradigm change by not having all information presented and not having all control i,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,1959dc62-5b29-41b1-8f29-6e727951f845,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,6026,This new kind of interface brings a paradigm change by not having all information presented and not having all control i,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,d14cd060-8b55-489f-9bbf-09b9a8c0c24e,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,6026,"Lastly, with modelling and simulation, it is possible, at limited cost and with moderate effort, explore multiple design",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,d14cd060-8b55-489f-9bbf-09b9a8c0c24e,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,6026,"Lastly, with modelling and simulation, it is possible, at limited cost and with moderate effort, explore multiple design",1.0,1.0,1.0,1.0,1.0
