experiment,scope,extra_docs,trial,query_mode,relevance,probe_node_id,probe_doc_id,pool_docs,pool_chunks,query_preview,mrr,first_relevant_rank,recall_at_1,recall_at_5,recall_at_10
corpus_decay,IAEA_only,0,0,first_sentence,strict,265800c2-b41b-41e8-8e85-97e65928b51a,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,16586,- The design constraints (including prohibited interactions and behaviours) allocated to each individual I&C system.,0.3333333333333333,3.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,265800c2-b41b-41e8-8e85-97e65928b51a,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,16586,- The design constraints (including prohibited interactions and behaviours) allocated to each individual I&C system.,0.3333333333333333,3.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,97aa34bf-4873-4d38-8af4-184364c01b39,Advanced_Surveillance_ae2b264b97,13,16586,There is some confusion in the terminology for fusion systems.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,97aa34bf-4873-4d38-8af4-184364c01b39,Advanced_Surveillance_ae2b264b97,13,16586,There is some confusion in the terminology for fusion systems.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,0ff73570-a868-4629-8a46-1093b5e93802,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,16586,". Open packages were supplied with drivers and libraries, allowing the user to access, modify and/or expand them in orde",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,0ff73570-a868-4629-8a46-1093b5e93802,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,16586,". Open packages were supplied with drivers and libraries, allowing the user to access, modify and/or expand them in orde",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,c049e95e-4199-42ac-8ef2-4fda1317ebce,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,16586,. 8). They appear with different time delays depending on the distance of the sensor from the location of the impacting.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,c049e95e-4199-42ac-8ef2-4fda1317ebce,IAEA_On_line_Monitoring_for_Improving_Performanc_8151b37d06,13,16586,. 8). They appear with different time delays depending on the distance of the sensor from the location of the impacting.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,2d209294-b8ff-474b-83aa-24a20aef22ee,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,16586,". The noise analysis technique is faster, non-intrusive and can be performed on several sensors simultaneously.",0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,2d209294-b8ff-474b-83aa-24a20aef22ee,IAEA_On_line_Monitoring_for_Improving_Performanc_031d257843,13,16586,". The noise analysis technique is faster, non-intrusive and can be performed on several sensors simultaneously.",0.0,0.0,0.0,0.0,0.0
