experiment,scope,extra_docs,trial,query_mode,relevance,probe_node_id,probe_doc_id,pool_docs,pool_chunks,query_preview,mrr,first_relevant_rank,recall_at_1,recall_at_5,recall_at_10
corpus_decay,IAEA_only,0,0,first_sentence,strict,f050812c-efc9-4699-8f09-e3d6ee3c8363,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,15796,.e. planned manual and automatically controlled actions following a reactor trip.,0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,f050812c-efc9-4699-8f09-e3d6ee3c8363,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,15796,.e. planned manual and automatically controlled actions following a reactor trip.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,545266f9-e785-499e-80d6-5ce224feec0d,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,15796,"- Evolution of research simulators from one specific research task orientation to powerful simulation systems, or modeli",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,545266f9-e785-499e-80d6-5ce224feec0d,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,15796,"- Evolution of research simulators from one specific research task orientation to powerful simulation systems, or modeli",0.5,2.0,0.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,6041e366-1ecb-4619-96cf-e4416a3cdd49,Advanced_Surveillance_ae2b264b97,13,15796,#### **4.5.3.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,6041e366-1ecb-4619-96cf-e4416a3cdd49,Advanced_Surveillance_ae2b264b97,13,15796,#### **4.5.3.,0.0,0.0,0.0,0.0,0.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,29474ed1-cc57-499b-bd4d-bc38d995fcd8,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,15796,. The power range channel covers 1–125% of rated power with four groups of four - chambers.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,29474ed1-cc57-499b-bd4d-bc38d995fcd8,Modern_Instrumentation_and_Control_for_Npps_c73a7d901e,13,15796,. The power range channel covers 1–125% of rated power with four groups of four - chambers.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,450b21ae-3704-4f01-844b-721a597c625e,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,15796,I&C systems and operator displays are often validated by co‑simulating I&C models and plant process models.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,450b21ae-3704-4f01-844b-721a597c625e,Digital_I_C_and_Advanced_Digital_Technologies_fo_84e1c2a466,13,15796,I&C systems and operator displays are often validated by co‑simulating I&C models and plant process models.,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,1d46b3c3-b018-4e01-8648-d7166cdd3956,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,15796,- I–1. Requirement 9 of SSR-2/1 (Rev.,0.16666666666666666,6.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,1d46b3c3-b018-4e01-8648-d7166cdd3956,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,15796,- I–1. Requirement 9 of SSR-2/1 (Rev.,0.16666666666666666,6.0,0.0,0.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,8dba3caa-8031-4ab3-98b2-49e6977a63af,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,15796,"- 6.132. When several I&C systems are connected to the same power supply, the electromagnetic qualification should evalu",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,8dba3caa-8031-4ab3-98b2-49e6977a63af,Design_of_Instrumentation_and_Control_Systems_fo_0f51c754f8,13,15796,"- 6.132. When several I&C systems are connected to the same power supply, the electromagnetic qualification should evalu",1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,strict,1da2e881-d76d-4c4a-ab3c-7ab4bd2df128,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,15796,. The limitation is that this type of testing requires that the cabling be taken out-of-service or that the system is in,1.0,1.0,1.0,1.0,1.0
corpus_decay,IAEA_only,0,0,first_sentence,relaxed_doc,1da2e881-d76d-4c4a-ab3c-7ab4bd2df128,Core_Knowledge_on_Instrumentation_and_Control_Sy_a366e319cd,13,15796,. The limitation is that this type of testing requires that the cabling be taken out-of-service or that the system is in,1.0,1.0,1.0,1.0,1.0
